ISIN_NO,Lender,Eligibile Percentage,Security/Scheme Category,Instrument Type,AMC code,AMC Name,Security/Scheme Name,Scheme Type,Allowed,Status,Remark
INF209K01132,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y03Y68,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Digital India Fund - IDCW-Regular Plan (formerly known as ABSL New Millennium Fund),Equity,1,,
INF209K01P49,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y03Y68,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Digital India Fund - IDCW-Direct Plan (formerly known as ABSL New Millennium Fund),Equity,1,,
INF209K01140,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y03Y68,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Digital India Fund - Growth-Regular Plan (formerly known as ABSL New Millennium Fund),Equity,1,,
INF209K01439,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y03YYY,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life India GenNext Fund - IDCW-Regular Plan,Equity,1,,
INF209K01447,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y03YYY,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life India GenNext Fund - Growth-Regular Plan,Equity,1,,
INF209K01504,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y03476,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Infrastructure Fund -PLAN - Growth-Regular Plan,Equity,1,,
INF209KB1O09,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y47407,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Pharma & Healthcare Fund Regular IDCW,Equity,1,,
INF209KB1N91,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y47407,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Pharma & Healthcare Fund Regular Growth,Equity,1,,
INF209KB1O17,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y47407,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Pharma & Healthcare Fund Regular IDCW Reinvestment,Equity,1,,
INF209KB1O33,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y47407,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Pharma & Healthcare Fund Direct IDCW,Equity,1,,
INF209KB1O25,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y47407,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Pharma & Healthcare Fund Direct Growth,Equity,1,,
INF209KB1O41,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y47407,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Pharma & Healthcare Fund Direct IDCW Reinvestment,Equity,1,,
INF209K01BS7,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y03Y55,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Equity Hybrid 95 Fund - IDCW-Regular Plan (formerly known as Aditya Birla Sun Life Balanced 95 Fund),Equity,1,,
INF209K01EE1,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y03Y55,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Equity Hybrid 95 Fund - IDCW Reinvest-Regular Plan (formerly known as Aditya Birla Sun Life Balanced 95 Fund),Equity,1,,
INF209K01BT5,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y03Y55,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Equity Hybrid 95 Fund - Growth-Regular Plan (formerly known as Aditya Birla Sun Life Balanced 95 Fund),Equity,1,,
INF740K01326,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y0008Y,DSP Mutual Fund,DSP Equity & Bond Fund - Regular Plan - IDCW,Equity,1,,
INF740K01151,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y02434,DSP Mutual Fund,DSP India T.I.G.E.R. Fund - Regular Plan - Growth,Equity,1,,
INF740K01136,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y02434,DSP Mutual Fund,DSP India T.I.G.E.R. Fund - Regular Plan - IDCW,Equity,1,,
INF740K01334,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y0008Y,DSP Mutual Fund,DSP Equity & Bond Fund - Regular Plan - IDCW - Reinvest,Equity,1,,
INF740K01144,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y02434,DSP Mutual Fund,DSP India T.I.G.E.R. Fund - Regular Plan - IDCW - Reinvest,Equity,1,,
INF740K018C0,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y0008Y,DSP Mutual Fund,DSP Equity & Bond Fund - Regular Plan - IDCW - Quarterly,Equity,1,,
INF740KA1LD8,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y45456,DSP Mutual Fund,DSP Healthcare Fund - Reg - Growth,Equity,1,,
INF740KA1LE6,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y45456,DSP Mutual Fund,DSP Healthcare Fund - Reg - IDCW,Equity,1,,
INF740KA1LF3,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y45456,DSP Mutual Fund,DSP Healthcare Fund - Reg - IDCW - Reinvest,Equity,1,,
INF740K010D5,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y0008Y,DSP Mutual Fund,DSP Equity & Bond Fund - Direct Plan - IDCW - Quarterly,Equity,1,,
INF740K011D3,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y0008Y,DSP Mutual Fund,DSP Equity & Bond Fund - Direct Plan - IDCW - Quarterly Reinvestment,Equity,1,,
INF740KA1LG1,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y45456,DSP Mutual Fund,DSP Healthcare Fund - Dir - Growth,Equity,1,,
INF740KA1LH9,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y45456,DSP Mutual Fund,DSP Healthcare Fund - Dir - IDCW,Equity,1,,
INF740KA1LI7,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y45456,DSP Mutual Fund,DSP Healthcare Fund - Dir - IDCW - Reinvest,Equity,1,,
INF740K01318,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y0008Y,DSP Mutual Fund,DSP Equity & Bond Fund - Regular Plan - Growth,Equity,1,,
INF179KC1BH8,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y48987,HDFC Mutual Fund,HDFC Banking and Financial Services Fund Direct IDCW,Equity,1,,
INF179KC1BI6,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y48987,HDFC Mutual Fund,HDFC Banking and Financial Services Fund Direct IDCW Reinvestment,Equity,1,,
INF179KC1BG0,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y48987,HDFC Mutual Fund,HDFC Banking and Financial Services Fund Direct Growth,Equity,1,,
INF179KC1BK2,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y48987,HDFC Mutual Fund,HDFC Banking and Financial Services Fund Regular IDCW,Equity,1,,
INF179KC1BL0,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y48987,HDFC Mutual Fund,HDFC Banking & Financial Services Fund Regular IDCW Reinvestment,Equity,1,,
INF179KC1BJ4,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y48987,HDFC Mutual Fund,HDFC Banking and Financial Services Fund Regular Growth,Equity,1,,
INF179K01GE1,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y07524,HDFC Mutual Fund,HDFC Infrastructure Fund - Regular Plan - IDCW,Equity,1,,
INF179K01GG6,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y07524,HDFC Mutual Fund,HDFC Infrastructure Fund - Regular Plan - IDCW Reinvestment,Equity,1,,
INF179K01GF8,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y07524,HDFC Mutual Fund,HDFC Infrastructure Fund - Regular Plan - Growth,Equity,1,,
INF179K01AQ8,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y02948,HDFC Mutual Fund,HDFC Hybrid Equity Fund - Regular Plan - IDCW,Equity,1,,
INF179K01AR6,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y02948,HDFC Mutual Fund,HDFC Hybrid Equity Fund - Regular Plan - IDCW Reinvestment,Equity,1,,
INF179K01AS4,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y02948,HDFC Mutual Fund,HDFC Hybrid Equity Fund - Regular Plan - Growth,Equity,1,,
INF336L01230,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y03407,HSBC Mutual Fund,HSBC Infrastructure Equity Fund - IDCW,Equity,1,,
INF336L01248,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y03407,HSBC Mutual Fund,HSBC Infrastructure Equity Fund - IDCW Payout,Equity,1,,
INF336L01255,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y03407,HSBC Mutual Fund,HSBC Infrastructure Equity Fund - Growth,Equity,1,,
INF336L01NM4,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y45227,HSBC Mutual Fund,HSBC Equity Hybrid Fund IDCW,Equity,1,,
INF336L01NL6,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y45227,HSBC Mutual Fund,HSBC Equity Hybrid Fund IDCW Payout,Equity,1,,
INF336L01NK8,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y45227,HSBC Mutual Fund,HSBC Equity Hybrid Fund Growth,Equity,1,,
INF336L01NJ0,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y45227,HSBC Mutual Fund,HSBC Equity Hybrid Fund Direct Plan IDCW,Equity,1,,
INF336L01NI2,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y45227,HSBC Mutual Fund,HSBC Equity Hybrid Fund Direct Plan IDCW Payout,Equity,1,,
INF336L01NH4,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y45227,HSBC Mutual Fund,HSBC Equity Hybrid Fund Direct Plan Growth,Equity,1,,
INF109K01TD3,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y03Y49,ICICI Prudential Mutual Fund,ICICI Prudential Infrastructure Fund - Institutional Option - Growth,Equity,1,,
INF109K01TE1,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y03Y49,ICICI Prudential Mutual Fund,ICICI Prudential Infrastructure Fund - Institutional Option - IDCW,Equity,1,,
INF109K01BU5,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y09445,ICICI Prudential Mutual Fund,ICICI Prudential Banking and Financial Services Fund - Growth,Equity,1,,
INF109K01BV3,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y09445,ICICI Prudential Mutual Fund,ICICI Prudential Banking and Financial Services Fund - IDCW,Equity,1,,
INF109K01RS5,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y09445,ICICI Prudential Mutual Fund,ICICI Prudential Banking and Financial Services Fund Institutional Option - I,Equity,1,,
INF109KC1GE9,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y43873,ICICI Prudential Mutual Fund,ICICI Prudential Pharma Healthcare and Diagnostics (P.H.D) Fund Growth,Equity,1,,
INF109KC1GG4,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y43873,ICICI Prudential Mutual Fund,ICICI Prudential Pharma Healthcare and Diagnostics (P.H.D) Fund IDCW,Equity,1,,
INF109KC1GF6,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y43873,ICICI Prudential Mutual Fund,ICICI Prudential Pharma Healthcare and Diagnostics (P.H.D) Fund IDCW Payout,Equity,1,,
INF109K01480,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y00356,ICICI Prudential Mutual Fund,ICICI Prudential Equity & Debt Fund - Growth,Equity,1,,
INF109K01498,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y00356,ICICI Prudential Mutual Fund,ICICI Prudential Equity & Debt Fund - Monthly IDCW,Equity,1,,
INF109K01506,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y00363,ICICI Prudential Mutual Fund,ICICI Prudential Technology Fund - Growth,Equity,1,,
INF109K01514,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y00363,ICICI Prudential Mutual Fund,ICICI Prudential Technology Fund - IDCW,Equity,1,,
INF109K013J1,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y09445,ICICI Prudential Mutual Fund,ICICI Prudential Banking and Financial Services Fund - Direct Plan - Growth,Equity,1,,
INF109K017M6,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y03Y49,ICICI Prudential Mutual Fund,ICICI Prudential Infrastructure Fund - Direct Plan - IDCW,Equity,1,,
INF109K016M8,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y03Y49,ICICI Prudential Mutual Fund,ICICI Prudential Infrastructure Fund - Direct Plan - IDCW Payout,Equity,1,,
INF109K018M4,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y03Y49,ICICI Prudential Mutual Fund,ICICI Prudential Infrastructure Fund - Direct Plan - Growth,Equity,1,,
INF109KC1GH2,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y43873,ICICI Prudential Mutual Fund,ICICI Prudential Pharma Healthcare and Diagnostics (P.H.D) Fund Direct Plan Growth,Equity,1,,
INF109KC1GJ8,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y43873,ICICI Prudential Mutual Fund,ICICI Prudential Pharma Healthcare and Diagnostics (P.H.D) Fund Direct Plan IDCW,Equity,1,,
INF109KC1GI0,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y43873,ICICI Prudential Mutual Fund,ICICI Prudential Pharma Healthcare and Diagnostics (P.H.D) Fund Direct Plan IDCW Payout,Equity,1,,
INF109K01AT9,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y03Y49,ICICI Prudential Mutual Fund,ICICI Prudential Infrastructure Fund - IDCW,Equity,1,,
INF109K01AU7,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y03Y49,ICICI Prudential Mutual Fund,ICICI Prudential Infrastructure Fund - Institutional Option - I,Equity,1,,
INF109K01AV5,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y03Y49,ICICI Prudential Mutual Fund,ICICI Prudential Infrastructure Fund - Growth,Equity,1,,
INF194K01BY9,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,YY4476,IDFC Mutual Fund,IDFC Infrastructure Fund-Growth-(Regular Plan),Equity,1,,
INF194K01BZ6,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,YY4476,IDFC Mutual Fund,IDFC Infrastructure Fund-IDCW-(Regular Plan),Equity,1,,
INF194KA1U15,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y4038Y,IDFC Mutual Fund,IDFC Hybrid Equity Fund Regular Plan-Growth,Equity,1,,
INF194KA1U23,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y4038Y,IDFC Mutual Fund,IDFC Hybrid Equity Fund Regular Plan-IDCW,Equity,1,,
INF194KA1U31,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y4038Y,IDFC Mutual Fund,IDFC Hybrid Equity Fund Regular Plan-IDCW-Reinvestment Exchange,Equity,1,,
INF194KA1U56,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y4038Y,IDFC Mutual Fund,IDFC Hybrid Equity Fund Direct Plan-Growth,Equity,1,,
INF194KA1U64,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y4038Y,IDFC Mutual Fund,IDFC Hybrid Equity Fund Direct Plan-IDCW,Equity,1,,
INF194KA1U72,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y4038Y,IDFC Mutual Fund,IDFC Hybrid Equity Fund Direct Plan-IDCW-Reinvestment Exchange,Equity,1,,
INF178L01095,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y33796,Kotak Mutual Fund,Kotak Infrastructure & Economic Reform Fund Standard Growth (Regular Plan),Equity,1,,
INF174K01443,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y33036,Kotak Mutual Fund,Kotak Equity Hybrid Fund-IDCW (Regular Plan) (Erstwhile Kotak Balance),Equity,1,,
INF174K01450,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y33036,Kotak Mutual Fund,Kotak Equity Hybrid Fund - IDCW (Regular Plan) (Erstwhile Kotak Balance),Equity,1,,
INF174K01E92,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y33036,Kotak Mutual Fund,Kotak Equity Hybrid Fund - Growth (Regular Plan) (Erstwhile Kotak Balance),Equity,1,,
INF174K01F00,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y33036,Kotak Mutual Fund,Kotak Equity Hybrid Fund Direct Plan - Growth (Erstwhile Kotak Balance),Equity,1,,
INF178L01087,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y33796,Kotak Mutual Fund,Kotak Infrastructure & Economic Reform Fund Standard- IDCW(Regular Plan),Equity,1,,
INF178L01079,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y33796,Kotak Mutual Fund,Kotak Infrastructure & Economic Reform Fund Standard IDCW (Regular Plan),Equity,1,,
INF917K01551,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,YY2600,L&T Mutual Fund,L&T Infrastructure Fund - IDCW,Equity,1,,
INF917K01E52,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,YY2600,L&T Mutual Fund,L&T Infrastructure Fund Direct Plan - IDCW Payout,Equity,1,,
INF917K01544,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,YY2600,L&T Mutual Fund,L&T Infrastructure Fund - IDCW - Payout,Equity,1,,
INF917K01536,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,YY2600,L&T Mutual Fund,L&T Infrastructure Fund - Growth,Equity,1,,
INF917K01TX7,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,YY8Y9Y,L&T Mutual Fund,L&T Hybrid Equity Fund Direct Plan - Annual IDCW,Equity,1,,
INF917K01TW9,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,YY8Y9Y,L&T Mutual Fund,L&T Hybrid Equity Fund - Annual IDCW Payout,Equity,1,,
INF917K01TY5,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,YY8Y9Y,L&T Mutual Fund,L&T Hybrid Equity Fund Direct Plan - Annual IDCW Payout,Equity,1,,
INF917K01LD6,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,YY8Y9Y,L&T Mutual Fund,L&T Hybrid Equity Fund Direct Plan - IDCW,Equity,1,,
INF917K01E45,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,YY8Y9Y,L&T Mutual Fund,L&T Hybrid Equity Fund Direct Plan - IDCW Payout,Equity,1,,
INF917K01LE4,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,YY8Y9Y,L&T Mutual Fund,L&T Hybrid Equity Fund Direct Plan - Growth,Equity,1,,
INF917K01TV1,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,YY8Y9Y,L&T Mutual Fund,L&T Hybrid Equity Fund - Annual IDCW,Equity,1,,
INF917K01LA2,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,YY8Y9Y,L&T Mutual Fund,L&T Hybrid Equity Fund - IDCW,Equity,1,,
INF917K01LB0,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,YY8Y9Y,L&T Mutual Fund,L&T Hybrid Equity Fund - Growth,Equity,1,,
INF917K01KZ1,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,YY8Y9Y,L&T Mutual Fund,L&T Hybrid Equity Fund - IDCW Payout,Equity,1,,
INF174V01796,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y47447,Mahindra Manulife Mutual Fund,Mahindra Manulife Hybrid Equity Nivesh Yojana - Direct - IDCW,Equity,1,,
INF174V01788,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y47447,Mahindra Manulife Mutual Fund,Mahindra Manulife Hybrid Equity Nivesh Yojana - Direct - Growth,Equity,1,,
INF174V01804,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y47447,Mahindra Manulife Mutual Fund,Mahindra Manulife Hybrid Equity Nivesh Yojana - Direct - IDCW Payout,Equity,1,,
INF174V01762,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y47447,Mahindra Manulife Mutual Fund,Mahindra Manulife Hybrid Equity Nivesh Yojana - Regular - IDCW,Equity,1,,
INF174V01754,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y47447,Mahindra Manulife Mutual Fund,Mahindra Manulife Hybrid Equity Nivesh Yojana - Regular - Growth,Equity,1,,
INF174V01770,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y47447,Mahindra Manulife Mutual Fund,Mahindra Manulife Hybrid Equity Nivesh Yojana - Regular - IDCW Payout,Equity,1,,
INF200K01412,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y20576,SBI Mutual Fund,SBI Consumption Opportunities Fund - Regular Plan - IDCW,Equity,1,,
INF200K01404,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y20576,SBI Mutual Fund,SBI Consumption Opportunities Fund - Regular Plan - IDCW Payout,Equity,1,,
INF200K01VR6,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y20576,SBI Mutual Fund,SBI Consumption Opportunities Fund Regular Growth,Equity,1,,
INF200K01438,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y20577,SBI Mutual Fund,SBI Technology Opportunities Fund - Regular Plan - IDCW,Equity,1,,
INF200K01420,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y20577,SBI Mutual Fund,SBI Technology Opportunities Fund - Regular Plan - IDCW Payout,Equity,1,,
INF200K01VS4,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y20577,SBI Mutual Fund,SBI Technology Opportunities Fund Regular Growth,Equity,1,,
INF200K01461,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y02823,SBI Mutual Fund,SBI Healthcare Opportunities Fund - Regular Plan - IDCW,Equity,1,,
INF200K01453,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y02823,SBI Mutual Fund,SBI Healthcare Opportunities Fund - Regular Plan - IDCW Payout,Equity,1,,
INF200K01446,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y02823,SBI Mutual Fund,SBI Healthcare Opportunities Fund Regular Growth,Equity,1,,
INF200K01CV8,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y06096,SBI Mutual Fund,SBI Infrastructure Fund - Regular Plan - IDCW,Equity,1,,
INF200K01CU0,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y06096,SBI Mutual Fund,SBI Infrastructure Fund - Regular Plan - IDCW Payout,Equity,1,,
INF200K01CT2,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y06096,SBI Mutual Fund,SBI Infrastructure Fund - Regular Plan - Growth,Equity,1,,
INF200K01123,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y02885,SBI Mutual Fund,SBI Equity Hybrid Fund - Regular Plan - IDCW,Equity,1,,
INF200K01115,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y02885,SBI Mutual Fund,SBI Equity Hybrid Fund - Regular Plan - IDCW Payout,Equity,1,,
INF200K01107,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y02885,SBI Mutual Fund,SBI Equity Hybrid Fund Regular Growth,Equity,1,,
INF200KA1499,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y33858,SBI Mutual Fund,SBI Banking & Financial Services Fund - Regular Plan - IDCW,Equity,1,,
INF200KA1481,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y33858,SBI Mutual Fund,SBI Banking & Financial Services Fund - Regular Plan - IDCW Payout,Equity,1,,
INF200KA1473,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y33858,SBI Mutual Fund,SBI Banking & Financial Services Fund - Regular Plan-Growth,Equity,1,,
INF200K01UO5,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y02823,SBI Mutual Fund,SBI Healthcare Opportunities Fund - Direct Plan - IDCW,Equity,1,,
INF200K01UN7,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y02823,SBI Mutual Fund,SBI Healthcare Opportunities Fund - Direct Plan - IDCW Payout,Equity,1,,
INF200K01UP2,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y02823,SBI Mutual Fund,SBI Healthcare Opportunities Fund Direct Growth,Equity,1,,
INF200KA1523,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y33858,SBI Mutual Fund,SBI Banking & Financial Services Fund - Direct Plan - IDCW,Equity,1,,
INF200KA1507,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y33858,SBI Mutual Fund,SBI Banking & Financial Services Fund - Direct Plan-Growth,Equity,1,,
INF200KA1515,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y33858,SBI Mutual Fund,SBI Banking & Financial Services Fund - Direct Plan - IDCW Payout,Equity,1,,
INF680P01018,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y257Y3,Shriram Mutual Fund,Shriram Hybrid Equity Fund Regular - Growth,Equity,1,,
INF680P01042,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y257Y3,Shriram Mutual Fund,Shriram Hybrid Equity Fund Direct - Growth,Equity,1,,
INF680P01034,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y257Y3,Shriram Mutual Fund,Shriram Hybrid Equity Fund Regular - IDCW,Equity,1,,
INF680P01067,Choice Finserv,20,Cat D_Choice Finserv,Mutual Fund,Y257Y3,Shriram Mutual Fund,Shriram Hybrid Equity Fund Direct - IDCW,Equity,1,,
